,ID,name,UniProt,Gene Name
8537,FBpp0303779,RpL27-PC,Q9VBN5,RpL27
8538,FBpp0303780,RpL27-PD,Q9VBN5,RpL27
8539,FBpp0084307,CG4743-PA,,CG4743
8540,FBpp0084308,CG4730-PA,Q9VBN9,CG4730
8541,FBpp0303781,CG4730-PB,B4KHV9,CG4730
8542,FBpp0303782,CG4730-PC,Q9VBN9,CG4730
8543,FBpp0084309,Lnk-PC,Q7K137,Lnk
8544,FBpp0084310,Lnk-PB,Q7K137,Lnk
8545,FBpp0084311,Lnk-PA,Q7K137,Lnk
8546,FBpp0308304,Lnk-PD,B4LHY5,Lnk
8547,FBpp0308305,Lnk-PE,B4LHS0,Lnk
8548,FBpp0308306,Lnk-PF,B4LIP5,Lnk
8549,FBpp0084312,CG5913-PA,Q9VBK9,CG5913
8550,FBpp0084313,Sodq-PA,Q9VBK8,Sodq
8551,FBpp0301061,Sodq-PB,B4K763,Sodq
8552,FBpp0084314,Mco3-PA,Q9VBK7,Mco3
8553,FBpp0301062,CG31091-PB,Q8IMS3,CG31091
8554,FBpp0310536,CG31091-PC,Q8IMS3,CG31091
8555,FBpp0084316,CG31089-PA,Q9VBK6,CG31089
8556,FBpp0084322,CG14540-PA,Q9VBJ6,CG14540
8557,FBpp0084323,boss-PA,P22815,boss
8558,FBpp0084328,E(spl)mdelta-HLH-PA,Q01071,E(spl)mdelta
8559,FBpp0084329,E(spl)mgamma-HLH-PA,Q01070,E(spl)mgamma
8560,FBpp0084330,E(spl)malpha-BFM-PA,O97178,E(spl)malpha
8561,FBpp0084331,Kaz-m1-PA,O97176,Kaz
8562,FBpp0301783,Kaz-m1-PB,O97176,Kaz
8563,FBpp0084332,E(spl)m3-HLH-PA,Q01068,E(spl)m3
8564,FBpp0084334,E(spl)m7-HLH-PA,P13097,E(spl)m7
8565,FBpp0084335,E(spl)m8-HLH-PA,P13098,E(spl)m8
8566,FBpp0084336,gro-PB,B4JD02,gro
8567,FBpp0084337,gro-PA,B4JD02,gro
8568,FBpp0084338,gro-PD,B4JD02,gro
8569,FBpp0084339,gro-PC,B4JD02,gro
8570,FBpp0089115,gro-PE,P16371,gro
8571,FBpp0292077,gro-PF,B4JD02,gro
8572,FBpp0292078,gro-PG,B4JDF1,gro
8573,FBpp0293584,gro-PH,B4K6L6,gro
8574,FBpp0307986,gro-PI,B4KH09,gro
8575,FBpp0308932,gro-PJ,B4LHP1,gro
8576,FBpp0084340,Vps2-PA,Q9VBI3,Vps2
8577,FBpp0084341,CG14543-PA,Q9VBI0,CG14543
8578,FBpp0084342,Trmt61-PA,Q9VBH7,Trmt61
8579,FBpp0312340,Trmt61-PB,Q9VBH7,Trmt61
8580,FBpp0112205,dysf-PB,A8JRD4,dysf
8581,FBpp0112206,dysf-PC,A8JRD5,dysf
8582,FBpp0289845,dysf-PD,Q9VBH3,dysf
8583,FBpp0084344,CG14551-PA,Q9VBH6,CG14551
8584,FBpp0307987,CG14551-PB,Q9VBH6,CG14551
8585,FBpp0084345,RpL34a-PA,Q9VBH8,RpL34a
8586,FBpp0084346,RpL34a-PB,Q9VBH8,RpL34a
8587,FBpp0291564,RpL34a-PC,Q9VBH8,RpL34a
8588,FBpp0084347,PIG-P-PA,Q8MSE4,PIG
8589,FBpp0084348,Sld5-PA,Q9VBI1,Sld5
8590,FBpp0084349,Cmpk-PA,Q9VBI2,Cmpk
8591,FBpp0084353,E(spl)m4-BFM-PA,P13095,E(spl)m4
8592,FBpp0084354,E(spl)m2-BFM-PA,O97177,E(spl)m2
8593,FBpp0084355,E(spl)mbeta-HLH-PA,Q01069,E(spl)mbeta
8594,FBpp0084357,CG14546-PA,Q9VBJ9,CG14546
8595,FBpp0271897,CG14556-PB,Q9VBH0,CG14556
8596,FBpp0084360,CG6142-PA,Q9VBG8,CG6142
8597,FBpp0084361,CG31323-PA,Q8SYP1,CG31323
8598,FBpp0298340,CG31323-PB,Q8SYP1,CG31323
8599,FBpp0084362,CG31086-PA,Q9VBG7,CG31086
8600,FBpp0298342,CG31086-PB,Q9VBG7,CG31086
8601,FBpp0084363,CG12290-PA,Q9VBG4,CG12290
8602,FBpp0308679,CG12290-PB,Q9VBG4,CG12290
8603,FBpp0289627,CG6154-PC,Q9VBG1,CG6154
8604,FBpp0289628,CG6154-PD,Q9VBG1,CG6154
8605,FBpp0084367,Ald1-PB,P07764,Ald1
8606,FBpp0084368,Ald1-PC,P07764,Ald1
8607,FBpp0084372,Ald1-PD,P07764,Ald1
8608,FBpp0084373,Ald1-PE,A4V3G1,Ald1
8609,FBpp0089214,Ald1-PH,F3YDE2,Ald1
8610,FBpp0113036,Ald1-PI,A4V3G1,Ald1
8611,FBpp0302780,Ald1-PK,P07764,Ald1
8612,FBpp0302781,Ald1-PL,F3YDE2,Ald1
8613,FBpp0297612,Ald1-PJ,F3YDE2,Ald1
8614,FBpp0308680,Ald1-PM,P07764,Ald1
8615,FBpp0084375,CG6073-PA,Q9VBG6,CG6073
8616,FBpp0298343,CG6073-PB,Q9VBG6,CG6073
8617,FBpp0084378,Ald2-PA,Q9VBF5,Ald2
8618,FBpp0297647,Ald2-PB,Q9VBF5,Ald2
8619,FBpp0084382,Hex-t1-PA,Q9NFT9,Hex
8620,FBpp0084383,Hex-t2-PA,Q9NFT7,Hex
8621,FBpp0084384,CG5447-PA,Q9VBF0,CG5447
8622,FBpp0303185,CG5447-PB,B4KH14,CG5447
8623,FBpp0303186,CG14237-PB,Q9VBE8,CG14237
8624,FBpp0084386,CG14238-PA,Q9VBE7,CG14238
8625,FBpp0084387,CG5455-PA,Q9VBE6,CG5455
8626,FBpp0084388,CG5455-PB,Q9VBE6,CG5455
8627,FBpp0310537,plum-PE,Q9VBE5,plum
8628,FBpp0291419,plum-PB,Q9VBE5,plum
8629,FBpp0291420,plum-PC,Q9VBE5,plum
8630,FBpp0293586,plum-PD,Q9VBE5,plum
8631,FBpp0084396,Pdf-PA,O96690,Pdf
8632,FBpp0112207,ppk15-PB,Q9VBF6,ppk15
8633,FBpp0084399,Nil-PA,Q9VBF9,Nil
8634,FBpp0084401,TwdlM-PA,Q9VBE2,TwdlM
8635,FBpp0113030,TwdlJ-PB,Q9VBD6,TwdlJ
8636,FBpp0084403,TwdlN-PA,Q9VBD5,TwdlN
8637,FBpp0084404,TwdlH-PA,Q9VBD4,TwdlH
8638,FBpp0084405,TwdlR-PA,Q8IMR6,TwdlR
8639,FBpp0084406,TwdlS-PA,Q9VBD3,TwdlS
8640,FBpp0084407,TwdlD-PA,Q9VBD2,TwdlD
8641,FBpp0292518,CG14244-PB,Q9VBC3,CG14244
8642,FBpp0084416,CG6403-PA,Q9VBC0,CG6403
8643,FBpp0308348,CG6403-PB,Q9VBC0,CG6403
8644,FBpp0084418,CG6420-PA,Q9VBC4,CG6420
8645,FBpp0308349,CG6420-PB,Q9VBC4,CG6420
8646,FBpp0084419,CG6425-PA,Q9VBC6,CG6425
8647,FBpp0084420,amon-PA,Q9VBC7,amon
8648,FBpp0084421,TwdlQ-PA,Q9VBC8,TwdlQ
8649,FBpp0084425,TwdlK-PA,Q9VBD7,TwdlK
8650,FBpp0084426,TwdlO-PA,Q9VBD8,TwdlO
8651,FBpp0084427,TwdlL-PB,Q8I0N3,TwdlL
8652,FBpp0084428,TwdlL-PA,Q9VBD9,TwdlL
8653,FBpp0084429,TwdlB-PA,Q9VBE0,TwdlB
8654,FBpp0084430,TwdlP-PA,Q9VBE1,TwdlP
8655,FBpp0084433,IntS12-PA,Q9VBB3,IntS12
8656,FBpp0084434,His2Av-PA,P08985,His2Av
8657,FBpp0306426,His2Av-PB,P08985,His2Av
8658,FBpp0084435,ms(3)K81-PA,Q9VBA8,ms(3)K81
8659,FBpp0084436,CG5500-PA,Q9VBA6,CG5500
8660,FBpp0084437,T48-PA,Q9VBA5,T48
8661,FBpp0307705,T48-PB,Q9VBA5,T48
8662,FBpp0084439,CG14252-PA,Q9VBA2,CG14252
8663,FBpp0084440,Spag1-PA,Q9VBA1,Spag1
8664,FBpp0084441,CG5521-PA,Q9VB98,CG5521
8665,FBpp0290357,CG5521-PB,E1JIZ3,CG5521
8666,FBpp0084443,CG14253-PC,Q9VB97,CG14253
8667,FBpp0084444,CG14253-PE,Q9VB97,CG14253
8668,FBpp0084445,CG14253-PD,Q9VB97,CG14253
8669,FBpp0084446,CG14253-PA,Q9VB97,CG14253
8670,FBpp0084442,CG14253-PB,Q8SYC5,CG14253
8671,FBpp0304090,CG14253-PF,Q9VB97,CG14253
8672,FBpp0084447,TwdlC-PA,Q9VB95,TwdlC
8673,FBpp0291187,CG31077-PB,Q8IMQ3,CG31077
8674,FBpp0084449,CG6295-PA,Q9VB93,CG6295
8675,FBpp0084450,CG6296-PA,Q9VB94,CG6296
8676,FBpp0300160,CG31076-PB,Q8IMQ4,CG31076
8677,FBpp0084452,CG31075-PA,Q9VB96,CG31075
8678,FBpp0300161,CG31075-PB,B4K6I6,CG31075
8679,FBpp0084453,Gr97a-PA,Q8IMQ6,Gr97a
8680,FBpp0311437,Gr97a-PB,D3PK93,Gr97a
8681,FBpp0084454,Tsp97E-PA,Q9VB99,Tsp97E
8682,FBpp0271818,Tsp97E-PD,Q8IMQ7,Tsp97E
8683,FBpp0311006,Tsp97E-PG,Q8IMQ7,Tsp97E
8684,FBpp0311007,Tsp97E-PH,Q9VB99,Tsp97E
8685,FBpp0307707,Tsp97E-PE,Q9VB99,Tsp97E
8686,FBpp0084456,CG6330-PB,Q8IMQ8,CG6330
8687,FBpp0084457,CG6330-PA,Q9VBA0,CG6330
8688,FBpp0084458,Ets97D-PA,Q04688,Ets97D
8689,FBpp0303200,Ets97D-PB,B4KHY6,Ets97D
8690,FBpp0084460,ro-PA,P10181,ro
8691,FBpp0084461,ro-PB,P10181,ro
8692,FBpp0084464,SPARC-PA,O97365,SPARC
8693,FBpp0306424,SPARC-PB,O97365,SPARC
8694,FBpp0084465,ball-PA,Q7KRY6,ball
8695,FBpp0084466,ball-PB,Q7KRY6,ball
8696,FBpp0084470,RYa-R-PA,P25931,RYa
8697,FBpp0311444,RYa-R-PB,B4LHT6,RYa
8698,FBpp0311445,RYa-R-PC,B4LIR4,RYa
8699,FBpp0084471,TwdlT-PA,Q9VB86,TwdlT
8700,FBpp0304091,CG14257-PC,B4KHY9,CG14257
8701,FBpp0288839,CG14257-PB,Q9VB83,CG14257
8702,FBpp0084473,CG14258-PA,Q9VB80,CG14258
8703,FBpp0084474,CG14259-PA,Q9VB79,CG14259
8704,FBpp0423054,Jhbp11-PB,,Jhbp11
8705,FBpp0423055,Jhbp11-PC,,Jhbp11
8706,FBpp0084476,CG5815-PA,Q8IMP6,CG5815
8707,FBpp0308369,CG5815-PC,,CG5815
8708,FBpp0084478,CG5880-PA,Q9VB73,CG5880
8709,FBpp0084479,CG5882-PA,Q9VB72,CG5882
8710,FBpp0084480,Men-b-PA,Q9VB69,Men
8711,FBpp0290921,Men-b-PB,E1JIZ5,Men
8712,FBpp0290922,Men-b-PC,E1JIZ4,Men
8713,FBpp0084481,grass-PA,Q86PB3,grass
8714,FBpp0084482,grass-PB,Q9VB68,grass
8715,FBpp0084484,CG5909-PA,Q9VB66,CG5909
8716,FBpp0112295,ppk31-PB,A8JPJ8,ppk31
8717,FBpp0084486,spn-D-PA,Q8SZ30,spn
8718,FBpp0292602,CG31068-PB,B4JD08,CG31068
8719,FBpp0292603,CG31068-PC,Q8IMN9,CG31068
8720,FBpp0113035,PolA2-PC,Q9VB62,PolA2
8721,FBpp0084491,CG17991-PA,Q9VB61,CG17991
8722,FBpp0084492,CG18766-PB,Q9I7H8,CG18766
8723,FBpp0084493,CG18766-PA,Q9I7H8,CG18766
8724,FBpp0305519,CG18766-PC,Q9I7H8,CG18766
8725,FBpp0084494,CG31064-PA,Q8IMP1,CG31064
8726,FBpp0084495,CG31064-PB,Q8IMP2,CG31064
8727,FBpp0084496,CG31064-PE,Q8IMP0,CG31064
8728,FBpp0312593,CG31064-PH,26GV26,CG31064
8729,FBpp0308355,CG31064-PF,B4LHR2,CG31064
8730,FBpp0308356,CG31064-PG,B4LHR8,CG31064
8731,FBpp0084498,Ser-PA,B4LIS1,Ser
8732,FBpp0310538,Ser-PB,B4LIS1,Ser
8733,FBpp0112209,CG6051-PB,Q9VB70,CG6051
8734,FBpp0293587,CG6051-PC,Q9VB70,CG6051
8735,FBpp0308371,CG6051-PD,B4LHZ6,CG6051
8736,FBpp0084500,CG6059-PA,Q9VB71,CG6059
8737,FBpp0084501,CG6066-PA,Q9VB74,CG6066
8738,FBpp0084502,gb-PA,Q9VB75,gb
8739,FBpp0312562,gb-PC,Q9VB75,gb
8740,FBpp0311411,gb-PB,Q9VB75,gb
8741,FBpp0084503,CAH9-PA,Q9VB76,CAH9
8742,FBpp0084505,Cpr97Eb-PA,Q9VB81,Cpr97Eb
8743,FBpp0084506,Cpr97Ea-PA,Q9VB82,Cpr97Ea
8744,FBpp0304092,Cpr97Ea-PB,B4KH84,Cpr97Ea
8745,FBpp0084507,spz-PA,P48607,spz
8746,FBpp0084508,spz-PB,B5RIR9,spz
8747,FBpp0084509,spz-PC,,spz
8748,FBpp0084510,spz-PD,,spz
8749,FBpp0084515,spz-PI,,spz
8750,FBpp0084516,spz-PJ,Q8IMP8,spz
8751,FBpp0111747,spz-PK,Q8IG88,spz
8752,FBpp0112921,spz-PL,A1Z0H7,spz
8753,FBpp0112208,Nep5-PC,Q8IHC6,Nep5
8754,FBpp0304093,Nep5-PD,Q8IMQ2,Nep5
8755,FBpp0304094,Nep5-PE,Q8IHC6,Nep5
8756,FBpp0311984,Nep5-PF,Q8IHC6,Nep5
8757,FBpp0084519,CG6271-PA,Q9VB88,CG6271
8758,FBpp0084520,CG6277-PA,Q9VB89,CG6277
8759,FBpp0084521,CG6283-PA,Q9VB90,CG6283
8760,FBpp0084522,CG17191-PA,Q9VB91,CG17191
8761,FBpp0084523,CG17192-PA,Q9VB92,CG17192
8762,FBpp0084524,TfIIA-L-PC,,TfIIA
8763,FBpp0084525,TfIIA-L-PA,P52654,TfIIA
8764,FBpp0084526,TfIIA-L-PB,F0JAF9,TfIIA
8765,FBpp0084527,CG14260-PA,Q9VB53,CG14260
8766,FBpp0306776,CG14260-PB,B4KH92,CG14260
8767,FBpp0084528,CG5934-PA,Q9VB51,CG5934
8768,FBpp0084529,CG5938-PB,Q0KI06,CG5938
8769,FBpp0084530,CG5938-PD,Q0KI06,CG5938
8770,FBpp0084531,CG5938-PA,Q0KI06,CG5938
8771,FBpp0084532,CG5938-PC,Q0KI06,CG5938
8772,FBpp0306777,CG5938-PF,Q0KI06,CG5938
8773,FBpp0084533,CG3368-PA,Q9VB48,CG3368
8774,FBpp0084534,Hmu-PA,Q9VB46,Hmu
8775,FBpp0084538,side-PA,Q9VB35,side
8776,FBpp0301133,side-PC,B4K7N1,side
8777,FBpp0301134,side-PD,B4K6K0,side
8778,FBpp0288437,side-PB,B7Z0R1,side
8779,FBpp0084540,CG3330-PA,Q9VB43,CG3330
8780,FBpp0271700,CG3339-PC,Q0KI05,CG3339
8781,FBpp0084542,CG3348-PA,Q9VB45,CG3348
8782,FBpp0312594,CG3348-PB,Q9VB45,CG3348
8783,FBpp0084543,bigmax-PA,Q9VB47,bigmax
8784,FBpp0084544,mrt-PA,Q9VB49,mrt
8785,FBpp0297113,mrt-PB,Q9VB49,mrt
8786,FBpp0297114,mrt-PC,Q9VB49,mrt
8787,FBpp0297115,mrt-PD,Q9VB49,mrt
8788,FBpp0297116,mrt-PE,Q9VB49,mrt
8789,FBpp0297117,mrt-PF,Q9VB49,mrt
8790,FBpp0084545,l(3)mbt-PB,Q9VB52,l(3)mbt
8791,FBpp0084547,CG14262-PA,Q9VB54,CG14262
8792,FBpp0084548,woc-PA,Q9VB55,woc
8793,FBpp0111770,woc-PB,A8JRE3,woc
8794,FBpp0300754,woc-PC,B4K7W6,woc
8795,FBpp0306778,woc-PD,B4KI43,woc
8796,FBpp0306779,woc-PE,B4KHZ0,woc
8797,FBpp0084549,pll-PA,Q05652,pll
8798,FBpp0306780,pll-PB,Q05652,pll
8799,FBpp0084550,TTLL6B-PA,Q9VB58,TTLL6B
8800,FBpp0084551,CG5984-PA,Q9VB59,CG5984
8801,FBpp0084552,CG13978-PA,Q9VB32,CG13978
8802,FBpp0084553,Cyp6a18-PA,Q9VB31,Cyp6a18
8803,FBpp0308423,Cyp6a18-PB,Q9VB31,Cyp6a18
8804,FBpp0084554,Gr98a-PA,Q9VB30,Gr98a
8805,FBpp0423293,CG12885-PC,,CG12885
8806,FBpp0423294,CG12885-PD,,CG12885
8807,FBpp0084556,Gr98b-PA,Q9VB26,Gr98b
8808,FBpp0084557,Gr98c-PA,Q8IMN6,Gr98c
8809,FBpp0084558,Gr98d-PA,Q8IMN5,Gr98d
8810,FBpp0084559,pins-PA,Q9VB22,pins
8811,FBpp0290604,dsd-PB,Q9VB20,dsd
8812,FBpp0307234,dsd-PC,Q9VB20,dsd
8813,FBpp0084572,CG5639-PA,Q9VB21,CG5639
8814,FBpp0084573,wdb-PB,Q9VB23,wdb
8815,FBpp0084574,wdb-PD,Q9VB23,wdb
8816,FBpp0084577,wdb-PA,Q9VB23,wdb
8817,FBpp0084578,wdb-PC,Q9VB23,wdb
8818,FBpp0084579,wdb-PE,Q9VB23,wdb
8819,FBpp0084575,wdb-PF,Q9VB23,wdb
8820,FBpp0428201,wdb-PH,,wdb
8821,FBpp0084580,CG5646-PA,Q9VB24,CG5646
8822,FBpp0084581,Klp98A-PA,Q9VB25,Klp98A
8823,FBpp0293213,Klp98A-PB,B4K7N6,Klp98A
8824,FBpp0084582,CG13972-PA,Q9VB28,CG13972
8825,FBpp0084583,CG5402-PA,Q9VB29,CG5402
8826,FBpp0084594,Ets98B-PA,P29775,Ets98B
8827,FBpp0308422,Ets98B-PB,B4LHS8,Ets98B
8828,FBpp0084595,Or98a-PA,Q9VAZ3,Or98a
8829,FBpp0289327,CG12426-PB,Q9VAZ2,CG12426
8830,FBpp0084616,mRpS22-PA,Q9VAY9,mRpS22
8831,FBpp0084617,RpL4-PA,P09180,RpL4
8832,FBpp0084618,mino-PA,Q9Y137,mino
8833,FBpp0084619,mino-PC,Q8IMM8,mino
8834,FBpp0084620,mino-PB,Q8IMM7,mino
8835,FBpp0307019,mino-PE,Q9Y137,mino
8836,FBpp0084621,BOD1-PA,Q9VAY4,BOD1
8837,FBpp0084622,BOD1-PB,Q8IMM6,BOD1
8838,FBpp0290366,BOD1-PC,Q9VAY4,BOD1
8839,FBpp0307020,BOD1-PD,Q8IMM6,BOD1
8840,FBpp0307021,BOD1-PE,B4KHZ9,BOD1
8841,FBpp0084623,Gp93-PA,Q9VAY2,Gp93
8842,FBpp0084624,Nep7-PA,Q9VAY0,Nep7
8843,FBpp0084626,CG4849-PA,Q9VAX8,CG4849
8844,FBpp0084629,CG4815-PA,Q9VAX6,CG4815
8845,FBpp0289838,betaTub97EF-PB,Q8MST5,betaTub97EF
8846,FBpp0306927,betaTub97EF-PC,Q9VAX7,betaTub97EF
8847,FBpp0289667,CG31131-PB,Q8I050,CG31131
8848,FBpp0084632,CG31253-PA,Q8I050,CG31253
8849,FBpp0084633,CG4884-PA,Q9VAX9,CG4884
8850,FBpp0310941,CG4884-PB,Q9VAX9,CG4884
8851,FBpp0084634,CG4951-PA,,CG4951
8852,FBpp0112210,CG4951-PB,A1A708,CG4951
8853,FBpp0084635,mfrn-PA,Q9VAY3,mfrn
8854,FBpp0084636,NSD-PA,Q8MT36,NSD
8855,FBpp0307022,NSD-PB,B4KHR6,NSD
8856,FBpp0084637,nenya-PA,Q8IMM9,nenya
8857,FBpp0084638,BCAS2-PA,Q9VAY6,BCAS2
8858,FBpp0084639,CG12259-PA,Q9VAY7,CG12259
8859,FBpp0084640,Boh1-PA,Q9VAY8,Boh1
8860,FBpp0084641,CG5003-PA,Q9VAZ0,CG5003
8861,FBpp0084646,Mst98Ca-PA,Q9VAW8,Mst98Ca
8862,FBpp0084647,Mst98Cb-PA,Q24404,Mst98Cb
8863,FBpp0084648,UQCR-14L-PA,Q9VAW7,UQCR
8864,FBpp0290886,CG12516-PB,Q9VAW6,CG12516
8865,FBpp0084655,Moca-cyp-PA,Q9VAW1,Moca
8866,FBpp0084656,Moca-cyp-PB,Q9VAW2,Moca
8867,FBpp0289575,Moca-cyp-PC,Q9VAW2,Moca
8868,FBpp0084658,beat-VI-PA,Q9VAV8,beat
8869,FBpp0305528,beat-VI-PB,Q9VAV8,beat
8870,FBpp0084659,CG1894-PA,Q9VAV6,CG1894
8871,FBpp0290517,Dhc98D-PB,Q9VAV5,Dhc98D
8872,FBpp0290518,Dhc98D-PC,E1JJ04,Dhc98D
8873,FBpp0307963,Dhc98D-PD,B4KI48,Dhc98D
8874,FBpp0084662,mIF2-PA,Q9VAV2,mIF2
8875,FBpp0289566,Ppn-PC,,Ppn
8876,FBpp0291051,Ppn-PE,Q868Z9,Ppn
8877,FBpp0291052,Ppn-PF,,Ppn
8878,FBpp0291053,Ppn-PG,,Ppn
8879,FBpp0084665,CG31051-PA,Q8IMM3,CG31051
8880,FBpp0307964,CG31051-PB,B4KI01,CG31051
8881,FBpp0084666,Gfat2-PA,Q9VAW3,Gfat2
8882,FBpp0084671,Hrb98DE-PD,A4V3J6,Hrb98DE
8883,FBpp0084669,Hrb98DE-PB,P07909,Hrb98DE
8884,FBpp0084667,Hrb98DE-PA,,Hrb98DE
8885,FBpp0084668,Hrb98DE-PE,C8VV67,Hrb98DE
8886,FBpp0084670,Hrb98DE-PC,P07909,Hrb98DE
8887,FBpp0084672,Hrb98DE-PF,A4V3J6,Hrb98DE
8888,FBpp0084673,CG9986-PA,Q9VAU6,CG9986
8889,FBpp0084674,CG9988-PA,Q9VAU4,CG9988
8890,FBpp0291689,CG33346-PB,Q7KRX0,CG33346
8891,FBpp0084676,Sid-PA,Q9VAU2,Sid
8892,FBpp0084677,snu-PA,Q9VAU1,snu
8893,FBpp0084678,snu-PB,Q8IMM1,snu
8894,FBpp0292406,snu-PD,B4JD13,snu
8895,FBpp0293624,snu-PE,B4K7B3,snu
8896,FBpp0293625,snu-PF,B9EQW2,snu
8897,FBpp0307763,snu-PG,B4KHS4,snu
8898,FBpp0084679,htt-PA,Q9V3N4,htt
8899,FBpp0307764,htt-PB,Q9V3N4,htt
8900,FBpp0084680,intr-PA,Q9VAT6,intr
8901,FBpp0084682,aqrs-PA,Q9VAT7,aqrs
8902,FBpp0084683,CG9997-PA,Q9VAT8,CG9997
8903,FBpp0307765,CG9997-PB,Q9VAT8,CG9997
8904,FBpp0084684,CG10000-PA,Q8MYY6,CG10000
8905,FBpp0084685,AstA-R2-PA,Q9NBC8,AstA
8906,FBpp0300864,AstA-R2-PB,D6W4V7,AstA
8907,FBpp0307766,AstA-R2-PC,Q9NBC8,AstA
8908,FBpp0084686,CG31050-PA,Q8IMM2,CG31050
8909,FBpp0307728,CG31050-PB,Q8IMM2,CG31050
8910,FBpp0084688,CG10011-PA,Q9VAU5,CG10011
8911,FBpp0084689,Noa36-PA,Q9VAU9,Noa36
8912,FBpp0084690,fkh-PA,P14734,fkh
8913,FBpp0303365,fkh-PC,B4KHC0,fkh
8914,FBpp0289487,fkh-PB,P14734,fkh
8915,FBpp0311419,fkh-PD,P14734,fkh
8916,FBpp0312360,fkh-PE,26GV17,fkh
8917,FBpp0084691,Prp39-PB,Q7KRW8,Prp39
8918,FBpp0084692,Prp39-PA,,Prp39
8919,FBpp0084694,Prp39-PC,,Prp39
8920,FBpp0112211,Prp39-PE,,Prp39
8921,FBpp0112213,Prp39-PH,,Prp39
8922,FBpp0084695,CG1647-PA,Q9VAT1,CG1647
8923,FBpp0307740,CG1647-PB,B4KH87,CG1647
8924,FBpp0084697,Nepl17-PA,Q9VAS4,Nepl17
8925,FBpp0084698,Nepl18-PA,Q9VAS2,Nepl18
8926,FBpp0084699,Nepl20-PA,Q9VAS0,Nepl20
8927,FBpp0307566,Nepl21-PC,Q9Y136,Nepl21
8928,FBpp0300825,CG11828-PD,Q9VAR7,CG11828
8929,FBpp0084711,CG1951-PA,Q9VAR0,CG1951
8930,FBpp0311293,Ssl2-PB,Q9VAQ9,Ssl2
8931,FBpp0084713,eIF4E6-PA,Q9VAR1,eIF4E6
8932,FBpp0291677,eIF4E6-PB,Q9VAR1,eIF4E6
8933,FBpp0291678,eIF4E6-PC,Q9VAR1,eIF4E6
8934,FBpp0084714,wat-PA,Q8MS59,wat
8935,FBpp0084716,DIP-gamma-PA,Q9VAR6,DIP
8936,FBpp0290238,CG33203-PD,Q86D34,CG33203
8937,FBpp0290239,CG33203-PE,Q9VAS3,CG33203
8938,FBpp0303334,CG33203-PF,B7Z0R3,CG33203
8939,FBpp0084718,Nepl19-PA,Q9VAS1,Nepl19
8940,FBpp0084720,Apc-PA,Q9VAS9,Apc
8941,FBpp0307743,Apc-PB,Q9VAS9,Apc
8942,FBpp0401491,Apc-PC,26GV30,Apc
8943,FBpp0084721,WASp-PA,Q9VAT0,WASp
8944,FBpp0084722,WASp-PB,Q9VAT0,WASp
8945,FBpp0084723,WASp-PC,Q86B74,WASp
8946,FBpp0307744,WASp-PD,Q9VAT0,WASp
8947,FBpp0084724,CG1523-PA,Q9VAT2,CG1523
8948,FBpp0084725,wdn-PA,P15619,wdn
8949,FBpp0084726,Cpsf100-PA,Q9V3D6,Cpsf100
8950,FBpp0084728,Pkc98E-PA,P13678,Pkc98E
8951,FBpp0290731,Pkc98E-PB,Q4QQA3,Pkc98E
8952,FBpp0308294,Pkc98E-PC,B4LI13,Pkc98E
8953,FBpp0308295,Pkc98E-PD,P13678,Pkc98E
8954,FBpp0084729,CG11837-PA,Q9VAQ5,CG11837
8955,FBpp0084730,CG11841-PA,Q9VAQ4,CG11841
8956,FBpp0084731,CG11842-PA,Q9VAQ3,CG11842
8957,FBpp0084732,CG11843-PA,Q9VAQ2,CG11843
8958,FBpp0311966,CG11843-PB,Q9VAQ2,CG11843
8959,FBpp0084733,Sirt7-PA,Q9VAQ1,Sirt7
8960,FBpp0084734,Bicra-PA,Q9VAP9,Bicra
8961,FBpp0303331,Bicra-PB,B4KI51,Bicra
8962,FBpp0303332,Bicra-PC,B4KI07,Bicra
8963,FBpp0303333,Bicra-PD,Q9VAP9,Bicra
8964,FBpp0084735,Pdhb-PA,Q7K5K3,Pdhb
8965,FBpp0084736,Pdhb-PC,Q8IML6,Pdhb
8966,FBpp0084737,Pdhb-PB,Q8IML6,Pdhb
8967,FBpp0084738,Pdhb-PD,Q7K5K3,Pdhb
8968,FBpp0084739,Atg14-PA,Q9VAP6,Atg14
8969,FBpp0084740,Ctl2-PA,Q9VAP3,Ctl2
8970,FBpp0084741,Ctl2-PB,Q9VAP3,Ctl2
8971,FBpp0084742,Ctl2-PC,Q9VAP3,Ctl2
8972,FBpp0084743,Vha100-1-PC,Q9XZ10,Vha100
8973,FBpp0084744,Vha100-1-PB,Q8IML3,Vha100
8974,FBpp0084745,Vha100-1-PF,Q8IML5,Vha100
8975,FBpp0084746,Vha100-1-PG,Q8IML4,Vha100
8976,FBpp0084748,Vha100-1-PA,Q8IML5,Vha100
8977,FBpp0084749,Vha100-1-PD,Q8IML3,Vha100
8978,FBpp0084750,Vha100-1-PE,Q9XZ10,Vha100
8979,FBpp0307388,Vha100-1-PK,Q8IML3,Vha100
8980,FBpp0290864,Vha100-1-PI,Q6NLA3,Vha100
8981,FBpp0290865,Vha100-1-PJ,Q6NLA3,Vha100
8982,FBpp0084751,superdeath-PB,Q7KRW4,superdeath
8983,FBpp0084752,superdeath-PA,Q9VAP0,superdeath
8984,FBpp0307389,superdeath-PC,Q9VAP0,superdeath
